ANLN_ENSG00000011426.11	ENO1_ENSG00000074800.16	CDKN3_ENSG00000100526.20	PGK1_ENSG00000102144.15	CA9_ENSG00000107159.13	TPI1_ENSG00000111669.15	VEGFA_ENSG00000112715.25	SDC1_ENSG00000115884.11	SLC2A1_ENSG00000117394.24	P4HA1_ENSG00000122884.12	GNAI1_ENSG00000127955.17	KRT17_ENSG00000128422.17	LDHA_ENSG00000134333.14	ALDOA_ENSG00000149925.22	SLC16A1_ENSG00000155380.12	DCBLD1_ENSG00000164465.19	ANGPTL4_ENSG00000167772.12	FAM83B_ENSG00000168143.9	BNC1_ENSG00000169594.13	PGAM1_ENSG00000171314.9	FOSL1_ENSG00000175592.9	COL4A6_ENSG00000197565.16	KCTD11_ENSG00000213859.7	file_id
77.9344	3054.3728	66.4278	625.4373	215.6292	1955.3143	28.2297	1062.2572	1048.9609	134.4869	9.4367	8768.7782	1356.3952	15.0924	307.4587	98.4673	65.8662	44.0717	277.2385	195.4889	415.0363	48.6212	122.7882	e0865862-8829-494f-9a15-237519513ed5
47.581	1635.9859	32.0176	566.3249	182.9437	835.8136	49.9393	1462.2409	1478.5016	147.3952	12.2303	10237.5462	558.9992	11.712	290.406	30.7828	57.1099	37.7591	122.6606	187.5559	93.2561	16.1726	95.8688	2cafd44f-2e38-40d5-937a-d122886ef8e7
12.9581	921.7803	15.6857	313.5104	49.8071	583.3187	63.5428	1586.7606	676.555	46.4782	9.767	12804.1291	1055.4278	12.8825	146.868	18.6822	371.7738	21.4223	108.568	124.4624	512.4053	4.1027	258.8029	088f29fa-5f7b-4ae6-8a57-92bffe7d2d76
114.8098	3300.1901	40.7584	513.5418	411.7009	982.7675	103.9758	1821.3383	675.3562	232.3782	12.2381	1845.6215	1160.8549	23.272	124.5847	18.199	12.4787	28.4674	90.2327	268.5707	198.0863	31.3437	41.86	6ddcb8b3-c6a3-4182-9c4a-01ed10db6f96
21.9531	2269.1035	49.1502	407.1104	221.2171	697.7048	13.0772	1516.0791	999.8553	66.0504	8.4818	13819.9254	541.6157	6.3368	139.9697	28.7185	92.7096	17.3427	108.1383	219.2975	369.1608	22.7116	46.0697	59531f37-b664-4e6a-982f-48a5ee901a41
18.754	1058.8075	15.9289	254.096	23.4552	633.4553	14.9443	1508.7576	415.2789	49.7955	4.879	10385.7565	295.6207	4.0046	40.0003	33.6395	27.6047	17.012	65.814	104.0392	65.9253	3.3639	49.0024	e2d5d260-955e-464a-b712-56d166dd9842
120.2053	1409.4468	39.7125	469.7143	203.9931	1291.9973	33.0414	1076.4654	883.2123	76.273	10.0602	13424.3382	1219.0273	17.0485	265.1207	20.1256	180.7257	24.7836	234.7958	131.8601	310.5416	71.6767	139.1299	5efe8382-333c-4400-a24e-2dab54ec38b6
54.9479	1108.5161	25.6809	264.5546	10.291	559.6288	8.0583	897.8045	160.3534	33.7131	5.9157	1217.8572	471.4379	8.4461	105.3606	23.3809	18.3789	39.2933	59.4089	82.9983	88.0546	8.6535	35.58	3cf8f0d0-caaf-493b-987f-3259db70dadd
103.2668	3171.7312	43.2697	888.1247	397.7872	1304.7012	13.9513	710.134	657.9502	96.061	12.1267	5788.1283	761.1113	17.7204	138.2585	20.265	80.2721	14.2306	97.8262	175.4283	335.9014	34.6814	89.0531	494a88b0-ea90-4a12-b4a1-48582a6cf9ea
1.3417	939.2617	1.5833	145.3717	0.2583	292.4472	4.9533	72.4129	17.0	15.8097	1.4634	468.7693	212.7995	7.2531	3.9071	2.7025	32.048	4.8219	0.1516	36.1941	3.2461	1.963	20.0949	5706bf95-e372-46d4-ae27-7f02ecfb43c7
115.7575	1536.2092	38.0411	297.8183	134.5367	887.5464	33.3805	891.2941	993.246	149.1849	4.5667	8588.3087	758.2652	16.4971	268.4955	12.709	57.8138	30.4419	146.2748	120.4023	161.4214	3.2851	94.1699	70da7725-200d-4d95-b0f2-f774c5e24673
45.8954	1606.8347	23.643	661.1917	26.7617	1768.7089	35.801	1535.5764	784.5089	86.7383	3.744	10366.8558	522.9369	20.8741	94.0006	7.4222	30.5475	14.6364	60.6008	107.4723	63.2362	2.5239	56.0182	1eacbfe2-b796-459a-9daa-3a7298235218
67.7978	1995.0799	41.4433	604.9255	41.024	784.0685	10.2556	1065.2612	292.401	38.92	11.8305	15544.5497	671.5794	3.6497	206.3898	30.0869	12.1151	29.5004	143.4027	125.5668	116.2464	29.9511	16.8511	20fccee9-7369-485d-8d0c-4959aec2cba5
57.9457	1403.5677	26.1619	365.9333	4.9252	786.9607	18.0969	1387.2847	427.8948	23.919	4.7428	6148.3366	598.492	18.1611	93.6151	8.1582	101.9537	22.5831	79.7629	88.6218	100.0108	13.9014	57.7298	9914782d-af76-41ac-b00c-7b54b91b66b3
37.4996	1628.2705	30.4281	524.9822	133.9472	1753.2336	132.3533	3393.5961	1901.9627	230.6725	13.0859	15347.4523	1294.1481	13.2035	239.4786	21.9569	160.513	20.3856	82.5233	239.9079	66.6625	20.2962	137.9256	5c4a2b7f-2212-4412-b566-9354a0ae16ba
35.7976	1553.1875	25.3962	441.36	34.1576	755.2752	11.825	1176.771	600.9061	34.6765	23.8497	19806.3048	732.5458	10.2904	141.6552	24.7355	47.6458	42.3011	92.5915	149.8582	300.616	12.4552	156.8805	832a6186-382d-497b-9ea2-5bf51590c886
77.818	1419.4055	19.158	365.3369	12.5101	505.2819	31.784	756.9539	266.8135	35.2955	6.3507	4394.976	410.0614	8.326	92.1488	31.0358	5.8938	53.6762	88.395	39.7379	48.6267	40.1763	27.87	3094c16a-dcee-443d-8f7f-d50af40404f9
10.4619	1337.3093	6.4591	406.954	111.3218	840.1252	25.4415	1579.5245	757.1859	29.1833	10.4466	27599.3203	867.7371	10.8086	65.812	12.6613	34.3659	37.0161	88.5082	176.0919	101.9963	3.2113	127.5857	cec32dbb-d343-44b8-a816-9c616d23c16a
16.8159	1165.5986	17.9896	287.5423	9.4143	1287.4585	8.6199	873.1363	242.2795	91.5343	3.5744	14425.9986	468.0162	6.4096	37.0933	35.9911	82.7576	3.3795	36.0355	80.9709	38.9774	13.5087	95.8699	8c4ffa6f-b8c1-4b56-8e2d-fca2178391d6
30.2899	1625.1156	15.8794	351.4436	7.721	913.9746	13.5337	1641.8559	583.9988	94.3566	12.7999	10457.0562	466.0608	4.4723	168.4799	39.5215	81.6097	23.5106	124.1574	97.893	402.5219	46.8056	148.8311	5e362910-3262-4ec6-a00b-27b9b2e4f4b9
27.9554	1061.8043	10.0328	406.6544	11.494	717.1234	28.9137	1219.8377	942.7879	45.8327	16.9441	10386.4139	933.1864	9.4589	104.5058	52.6023	47.4459	67.3829	99.0883	155.1837	96.8247	13.8781	141.8101	3b4422da-eae0-42fa-99fa-de497698e76b
46.1048	2459.6672	101.4422	557.3487	26.4039	1330.3845	10.4688	447.0018	365.1875	55.2067	9.1819	12779.5253	591.3939	4.5291	85.9896	34.9346	36.1322	13.5995	60.4853	188.4942	169.6	17.4651	20.9732	f54f00e2-5151-4f3e-a74c-5e2a435d6aa3
53.5984	923.9379	18.2464	257.5016	11.1253	965.7607	31.828	2810.6805	523.8286	31.9602	7.9199	3579.7503	250.531	10.4838	94.3852	6.1783	46.9924	16.6003	58.4806	101.753	66.0288	18.4638	109.0824	cbc059ec-9e49-418e-be11-8d713ff3b430
57.6858	1093.4506	35.3176	466.0313	24.6317	1233.3565	30.6773	1591.4702	316.884	71.5116	15.9854	13121.2398	611.0258	13.443	112.6733	10.563	29.778	61.7338	101.1616	119.2221	154.501	14.2509	35.7649	cd81e297-982d-4664-8083-25ec4424a939
30.5602	1371.3938	21.0201	255.0889	60.3201	588.0763	8.6075	980.6613	265.8881	43.204	7.0612	7529.0527	602.9695	6.975	46.0853	60.7929	30.0562	22.6629	63.883	111.3495	52.3896	13.6786	31.9527	cc5ead11-ada3-4db3-bb08-1a944e497c47
17.3453	802.3923	31.6912	266.5579	19.4578	1053.6899	36.6537	549.6186	271.9578	102.4448	2.6547	1409.8034	389.5276	1.9532	114.2288	12.8596	16.1902	3.1648	3.2912	59.619	79.7775	29.5245	31.119	313811fa-2c41-470b-ab48-555bc74ae3ba
82.5794	1893.9188	88.8363	606.0047	247.8477	802.7859	40.122	1465.383	650.074	73.1013	4.1073	7705.1559	1080.3712	49.8202	114.2611	9.4474	127.3859	35.2997	129.759	195.7561	43.3684	9.0619	53.7253	f196d91c-3eb9-4bbd-aabb-43a2879d6162
29.12	953.7865	35.5244	190.9705	131.0448	949.0705	67.3086	740.5613	399.946	53.2946	1.1219	5250.6805	331.2599	3.11	114.4574	3.1735	69.5818	12.4303	85.8619	34.1505	95.7166	52.4699	27.5535	f322c423-9fdd-4a4d-b45c-aa261cb49c58
44.9704	818.5153	11.6011	242.708	14.0559	548.4416	9.278	1279.9339	169.9566	26.0721	4.9386	1449.7838	338.1802	6.0486	49.3205	9.3776	102.1249	26.7461	59.7738	101.1227	83.7204	8.8282	63.2607	a40e28c3-b3ed-4edf-bfce-71dfb740e8a6
43.6862	1289.708	16.9661	520.2406	31.99	890.6978	32.4422	1109.0564	417.1504	64.0295	5.6141	3424.8396	515.2433	11.7177	84.7213	20.5982	63.073	34.269	67.2276	97.2935	138.8752	11.3224	74.4367	47b9ed0d-d680-458b-8541-a4852262e484
132.2563	3398.7027	76.0572	744.4359	123.6502	1564.404	11.4168	622.4951	611.3895	279.9521	12.8283	4984.8893	902.4952	10.0138	258.526	41.3371	18.0289	31.5885	133.2324	205.1083	68.0566	42.7608	68.2945	199b6329-f615-4a35-b19e-f398532c8ccd
92.7048	2299.5594	47.8542	635.8586	123.3027	1055.1959	13.37	1231.8824	644.8734	61.1406	13.2835	4271.3209	447.5475	4.6164	134.5849	25.5501	14.5725	33.6584	97.9323	119.8138	278.6076	23.1671	62.3274	83472b2d-14e1-4c12-b526-26e4882b6812
50.2463	1156.702	35.0889	214.6548	5.04	697.2178	13.0142	1556.3987	379.6821	20.9237	5.6173	8820.3711	437.2123	8.4049	39.155	8.0697	19.1485	17.8419	86.6389	96.0438	231.017	18.1963	36.589	209f8ebc-42f0-4695-b9f1-d9dc30d0e0b7
23.5775	1057.6006	14.5911	429.4608	5.9166	793.5914	35.5051	1288.4021	413.1573	25.3159	17.8497	12744.1514	549.7235	11.7533	37.1421	13.0158	39.8816	36.8292	30.258	129.052	75.959	2.7513	69.0432	4bd409db-831d-4892-aa7f-e5e5bbd5bfae
39.6333	1533.2238	26.4831	318.5506	8.1283	657.6465	12.3871	782.9015	249.4848	18.8667	12.7361	18375.5727	793.2012	5.8902	135.2546	12.1516	29.6048	95.9544	73.2417	127.2745	74.7799	2.977	79.6115	6fcfff7a-0e6b-47a6-bc96-6cc12d530d27
32.7889	1194.8621	11.0067	581.9542	25.6082	805.8136	30.8033	1331.9936	332.2566	37.156	10.5445	1721.813	447.6042	13.0795	46.5643	19.25	29.3228	33.5744	125.6515	135.4596	114.666	3.6096	84.2394	86eb7606-22d5-45e7-a46c-014160f1f136
67.4157	2218.5299	56.758	362.1242	61.86	1654.314	41.1931	888.1186	741.8829	83.6881	7.1955	6303.5851	1119.4345	12.4616	175.9071	9.0813	61.8333	56.9955	70.0933	208.8628	41.0857	29.3204	90.924	b3ca6741-7a52-425b-a8f3-d52abc185742
38.0563	1409.3991	17.1422	438.2665	49.1781	737.5791	20.0061	1409.2946	647.2365	28.8071	19.1475	18638.819	944.9186	12.6509	218.343	23.6448	86.0666	58.1703	102.737	126.5922	81.9036	10.8069	72.2928	6f2c8788-2e21-4dc9-b969-eb71027dff62
27.7145	855.8018	13.7117	160.2538	3.9535	422.2537	28.5392	1334.767	324.4642	8.6654	5.0707	10453.6891	334.4435	4.9543	66.594	11.8661	59.9817	21.9999	153.1363	84.5765	253.7782	1.7753	94.8097	657aad16-3e2f-4934-a5c8-0e5273c20469
35.3268	1064.0054	47.1169	659.8309	20.6373	1339.0113	17.7745	1875.1031	331.7155	162.2516	11.2918	14882.3238	451.5329	14.7925	35.0545	20.7712	49.701	19.9058	42.814	136.4091	36.371	0.2356	74.2353	1d4ba820-5dd1-4e71-8f25-279af45fc003
13.9565	1326.3884	23.2402	339.4913	2.8655	727.7019	15.6105	1131.1086	488.9356	20.6726	6.348	6928.2475	416.9591	9.6106	75.0337	7.0627	19.7393	42.5382	47.0207	105.6388	42.8493	38.4418	16.0072	8209a74d-b2f6-490c-b3eb-13c336a364b5
18.2545	1067.8761	11.6487	214.3664	1.4699	464.9777	15.2357	911.3453	362.8006	22.0487	8.1281	4597.7652	264.2909	4.7876	76.0316	36.7491	15.3959	30.3746	61.314	87.2197	49.9181	7.2106	81.6417	84d1f1cb-ff06-4cc7-9866-67d738bac419
25.8359	1190.6081	25.0553	283.9148	29.1568	1120.2132	12.6896	1215.7301	553.4123	37.1998	6.0352	7166.2742	298.654	8.4559	95.9777	7.0211	43.4131	34.7607	54.5826	55.8961	270.5273	34.2938	84.5776	c10916ac-5a60-41db-ba5d-a9329dce486d
21.6055	2238.4399	15.3656	498.1533	53.3564	895.254	27.3032	2086.1725	641.8133	46.7451	8.8783	13766.8928	838.1564	17.7168	133.9798	21.6027	43.4787	38.736	123.0145	145.0179	213.851	6.5487	75.1243	723ac041-cbef-41d9-804d-e70c007086ab
54.2377	1688.4144	34.277	417.2086	188.0528	973.5376	22.0598	1059.7414	824.2925	193.0239	14.8034	6873.0942	700.0525	7.1251	254.8759	81.3102	37.0139	17.7542	57.6064	78.8107	760.8846	106.5637	159.049	beec4ce7-c642-4d08-8f2d-ea3b4856f07f
41.5238	1055.2774	20.1093	319.1822	51.4078	597.5304	14.5299	295.2762	140.4048	90.6693	4.506	259.4354	522.8239	10.7786	78.3964	4.0852	16.8706	24.2907	3.516	68.5391	26.1625	17.5773	19.3777	892eed19-fe56-4ae7-8785-894ae16026ea
16.0691	923.7493	15.5082	186.8369	1.5022	565.0269	14.3883	964.1528	360.7476	35.8755	10.9878	8102.819	424.7066	5.6107	56.6098	24.3147	21.991	24.0186	73.54	103.9039	114.884	10.5704	71.4256	3749fb86-5e84-49bd-b473-5ce7e91dea61
23.8877	2034.8566	24.3296	483.4102	65.2059	954.9545	11.1454	1248.0358	953.4739	114.8008	11.5423	12183.7737	831.7222	7.4958	64.2538	26.7066	12.1886	29.862	67.8449	136.8704	53.9583	12.2815	66.4042	55ccd178-6f91-496a-ad16-d82e45928366
24.9168	1463.0704	11.4982	374.0052	11.9795	584.0201	65.9518	835.2088	1201.1757	66.7787	11.8187	8777.8274	693.7788	12.6592	57.5843	22.2475	33.5623	38.6449	57.8493	119.8095	289.3316	8.8095	60.898	2355631d-aa47-43c0-929a-a47e669c365a
25.5859	818.7038	10.7267	223.6517	0.3656	515.2717	14.2888	1301.9716	166.2968	21.3037	5.1599	454.6669	231.346	6.6404	16.5076	4.7561	48.1196	32.4041	33.9511	81.9531	26.0919	1.082	65.278	fdb27f75-f853-44f8-a5c4-1ecf6ff27412
153.2814	3864.306	62.6729	928.2136	35.4741	895.5546	38.2	1551.1619	548.4683	116.7785	10.7223	11675.6718	1444.1794	8.8387	292.4562	24.3912	65.5032	41.1144	156.4382	208.5229	920.9621	70.3585	140.4126	46ebf756-539b-41e4-9636-e8a7ba8d9bb8
30.7069	912.0192	24.5349	282.388	45.6619	651.5134	90.6558	1131.7701	371.8906	40.7067	8.9105	689.9522	560.5061	24.4512	50.9034	9.7953	206.2629	18.6162	21.2052	82.1599	303.7327	0.4272	72.2816	886a0679-0b46-4ebf-887e-d899cdf38caf
43.6118	1485.5991	39.9648	310.1646	3.0653	742.5435	35.9723	835.485	306.3669	76.5085	4.9087	4561.1523	362.9778	2.4153	39.1923	14.8291	27.8605	18.4571	62.3227	89.9848	90.0219	2.9453	64.5817	09552102-8f10-4e2a-9710-f1585b6a7efb
18.3969	773.6644	9.4019	225.8658	24.4163	533.3358	17.2534	2197.7872	436.1086	36.3217	6.4587	14825.9884	442.0145	5.476	88.0274	24.1381	85.2102	20.5464	85.5777	107.5728	190.7115	8.2778	126.0787	d3c1273c-e516-4180-8d21-86ce947ddf22
22.9243	938.9484	39.8764	250.4453	10.0417	637.2123	10.9959	1525.1854	296.0991	48.4313	8.6957	4081.6365	468.164	6.6558	43.3618	6.5333	31.9653	19.9092	39.9094	80.7277	54.16	31.306	37.8349	14414c7f-a1b2-4c72-b975-9102ca7617e9
26.0576	1520.7044	57.8551	296.1171	4.2685	647.4805	10.039	1017.9127	539.7083	72.1326	7.6247	2051.8065	813.0176	10.3378	123.0003	28.7409	18.8204	16.3928	98.728	159.5129	104.4958	14.8469	45.4215	a7f46029-9c1a-49bd-88ab-61664e345f97
145.5928	1969.1019	36.5134	1296.5726	197.298	1671.8357	39.2207	778.5631	615.916	111.8967	7.4148	17711.7727	1466.884	12.7683	158.6477	136.718	186.364	52.2516	159.8346	128.9747	152.5442	45.6385	324.2859	6ff62568-3f20-4552-9fd1-b8e4fc21c42c
5.6314	550.6701	18.7346	83.0101	24.2863	774.3818	8.0655	315.7453	16.3792	45.0224	2.2261	529.5577	68.4755	1.1978	20.9341	3.5361	6.3452	0.8013	1.0144	21.5851	18.2651	3.294	17.4175	05ca7f3b-7b27-46f7-960b-5ce2deae5c13
60.5419	1476.5232	19.735	376.1358	8.689	1410.96	31.4685	853.0627	269.3461	35.0359	6.4884	2593.302	903.5785	8.136	29.8659	11.5291	74.4954	13.6294	17.8735	112.0682	21.469	0.2881	18.091	f05758de-1cfc-446e-b133-1555800bea62
74.4128	1750.0737	27.3975	446.1327	148.1306	991.4731	23.8494	2064.188	561.2661	145.2856	13.1934	743.4237	380.293	8.6835	47.7018	58.8311	16.9576	82.7427	96.4767	161.9565	88.8431	5.8807	53.941	adf33b59-40ef-48fb-9dd2-1f1759582383
46.7231	1573.2941	29.6885	357.116	33.0836	495.0031	79.1598	952.0923	1248.2192	64.4496	13.7375	6146.3096	791.8522	7.3283	100.9988	17.3243	57.8066	55.3633	93.8939	115.3718	31.5025	6.8223	59.3284	0c5dc9f1-86b5-4318-bfe1-ca9d8db1eaf5
33.3683	1362.6488	18.7539	300.6013	7.7866	796.7612	12.4474	1070.4529	194.6693	37.5607	8.3161	9097.8467	680.1488	9.4012	127.7845	33.9232	46.9214	38.4651	70.988	140.067	115.9993	16.9966	45.2586	6aec3b4a-e423-4fba-9286-e639d252415b
17.9666	1319.4298	18.4203	208.7699	2.4254	668.3723	54.7444	357.8592	238.329	42.4949	2.7526	1443.9447	271.7463	8.5132	45.9125	4.4304	44.7095	5.0994	7.1866	44.6424	31.372	1.3358	13.4666	f759de52-a9ad-494a-b618-74b6da07a769
37.1179	1194.0802	36.5829	204.1206	5.5894	623.3248	18.9976	1105.5631	369.4428	26.8138	3.5172	322.9685	269.0509	5.0319	52.6707	4.3803	23.8979	7.3695	25.0632	71.787	6.5598	0.0232	21.2917	dcf751cc-ef59-4579-93a4-3c7c52c4b45a
0.5982	136.5848	4.2393	182.737	0.1891	588.3508	9.8306	3.4334	8.1641	35.6433	1.1613	13.6189	420.298	11.1484	35.9068	1.7121	45.3787	0.1948	0.4565	14.6753	8.894	0.7599	6.8847	e5e2751b-3571-4e99-9f34-f7d6612fd1d0
23.3578	1334.2155	20.1509	409.1786	14.6514	810.4127	15.6362	1454.4602	456.549	72.8599	8.9354	4998.404	1067.913	5.454	104.0087	41.306	24.4907	51.6312	99.2734	167.3914	80.7062	4.293	70.8677	8fc09183-9ad5-4b27-9081-772a9895da69
67.5344	1630.1258	51.1152	383.3645	1.7224	966.6845	16.4831	1166.1018	274.3304	50.3517	10.5282	574.3258	247.2208	14.2718	67.7165	8.9512	40.7158	35.9629	87.885	100.6105	54.9273	0.3213	26.9447	7cd19d38-2243-4cb0-9245-a5979bc7beec
18.7915	1965.3675	19.1359	482.0942	43.561	577.5994	21.0844	1182.6662	389.9551	44.0252	9.6453	10204.4366	457.1088	8.1657	135.719	19.2482	16.6952	54.7194	116.4734	142.0181	334.2877	35.0243	46.7635	b944e00d-c119-4bb8-943d-2eb4ea88c410
43.3505	1625.2374	35.7056	520.4088	51.3324	7092.3312	44.2829	373.8265	184.5444	130.4331	4.2091	2781.6041	502.2664	7.1108	110.5719	14.4766	26.4291	5.3951	31.9437	107.683	41.993	1.0465	32.5999	6c1d8dd9-cc41-49d3-b25c-7c49ea9deac8
73.9156	2900.27	85.953	699.9592	129.3148	1723.0452	27.8611	1192.281	619.3843	90.7298	6.3329	22895.1564	1498.0596	13.678	160.9245	30.8569	104.7112	15.356	89.7319	236.4196	485.676	16.5801	236.4448	37c03292-c234-4213-8b85-82dbf675248b
23.9216	2897.5231	19.3843	448.6089	137.18	706.7193	19.0472	762.8409	1823.0759	52.5711	9.3847	10597.6685	514.2418	28.785	113.2937	8.6204	44.5526	12.6404	57.9288	114.5728	171.9953	4.3028	56.2172	1529866b-741a-49a1-b6cc-7b24693ad1e6
75.0776	2114.3674	38.0678	663.4184	61.9512	1120.9403	24.2467	1668.8767	648.3095	56.6622	8.8043	4849.4733	746.9773	5.642	225.6234	8.4995	22.8148	135.5083	95.0962	44.8751	109.0087	34.0185	20.5383	23a30a82-7b8d-4ace-94c0-1844651bf5c2
27.0512	852.9776	19.8632	190.3478	44.6061	635.127	50.1227	671.4601	111.1221	31.7829	5.9631	515.3778	211.8307	4.2702	62.9	2.6642	15.5777	11.8537	55.0353	65.2194	20.717	0.0797	9.7978	e0498eed-a84c-40d3-9015-c7a8b65d37dc
127.5446	2433.5084	41.3586	738.3663	100.1652	1114.3631	30.693	772.1292	506.8421	110.5911	10.9688	9480.5959	860.0942	15.3354	232.2299	25.0553	25.6306	42.2997	93.4554	144.7189	134.8753	12.43	58.4344	a6d8287f-24e7-49bf-87e6-e49a00e3aedb
54.2222	1652.0483	53.4493	315.0983	4.9852	434.7339	11.1902	923.6556	351.6446	89.2256	15.9745	873.6303	394.7296	14.2495	98.0917	2.626	51.0379	5.891	65.2125	79.7897	19.4247	10.5515	35.5808	44fafd9e-b603-48f0-86ec-2022601f139f
25.8956	1574.5249	22.9139	319.3526	1.9395	744.1604	17.8575	1132.2533	391.2473	70.9919	11.8336	5916.9102	413.3601	8.444	84.3137	14.5231	9.7204	154.976	98.8998	129.1458	73.8318	13.3984	30.8649	1ef87789-2fa0-4d28-826c-802358bdf67a
4.8183	1202.7511	6.9205	114.5561	84.6618	779.3151	23.2525	1461.8309	682.4001	20.0959	5.382	21410.323	498.9496	4.3305	32.5087	15.0361	103.3292	8.4304	33.4352	22.8487	343.7187	11.6224	90.202	9678c5cb-97be-4f76-a161-fece8b5982cd
90.7275	1880.0016	59.9882	391.3888	15.1938	1111.1892	39.0422	2271.639	1201.924	50.7465	15.3629	4025.2876	873.2721	9.7249	218.8196	23.0179	17.2034	28.6478	150.3498	197.8797	407.8608	38.932	111.5905	44699ea6-738d-4130-9938-9932dd1c7acb
34.5809	1297.1069	10.2127	279.9292	8.4335	343.0979	14.1229	1005.5222	747.3232	35.7087	10.7053	6499.2369	409.0479	7.1729	51.3502	13.9282	44.6646	51.3013	53.8272	97.6441	26.1519	13.1913	51.6483	f2d34a97-ff3e-41f0-9597-438f26504ef0
66.6199	1436.0853	40.0104	596.8312	31.9525	853.2546	13.7659	1541.2429	791.3571	72.1571	8.3251	4518.8372	497.1115	6.6236	61.3529	9.1275	19.0958	21.4174	57.596	157.8081	112.9606	43.4539	47.9386	db556788-6349-4dc5-9b4b-985c270a17b0
21.7447	1082.4912	9.0917	255.2185	1.2907	653.8872	19.2874	1557.9749	441.6815	23.5003	8.687	2580.1157	442.6552	8.592	70.6723	7.5121	45.0159	33.1691	51.6284	93.3086	316.6049	4.2247	76.6866	ec43db9b-d34c-4474-b724-57434589d558
36.8879	1757.5321	10.3966	393.361	3.1441	622.516	98.482	4856.8876	815.8259	84.9654	20.7237	10144.3029	861.3553	11.156	221.3104	20.9718	172.8829	61.9506	243.6283	125.3996	913.1408	41.7631	170.604	78a776c3-2c61-4162-a19f-15af1100a18a
22.1403	874.1093	10.47	224.8624	0.4839	600.9448	3.679	726.0181	78.791	12.6371	4.1924	1710.572	295.5569	6.1081	23.6347	3.1412	12.6303	33.0585	21.1043	84.7264	26.4863	1.6272	37.936	e67fccdf-1110-46fa-898e-6626f65508da
26.1612	1720.5779	28.1841	376.4853	70.916	1047.9543	8.7135	823.8351	179.1889	51.1196	5.4024	6995.329	730.0427	19.8543	123.0485	40.191	10.0881	10.632	59.8316	118.6088	199.5177	11.3218	49.9268	e9cebd54-b6b4-4158-be31-7724c56165c4
47.1404	1452.2215	65.2703	663.7324	47.509	2330.4694	24.3399	1568.8195	836.9129	130.5718	17.3221	23529.4253	492.2768	8.3904	132.238	12.923	38.0409	66.5709	133.8643	169.9246	122.8545	1.1745	25.6198	e97dd616-e947-47ed-853f-72ee93272b15
127.7052	1108.5273	45.119	616.7551	37.8013	956.8599	37.9045	1058.0447	687.069	81.9691	9.4534	5509.691	727.5151	10.7305	125.8019	15.3647	13.0609	38.6588	77.5215	95.2716	72.0132	29.521	47.6495	5c257396-c22c-4846-9fcc-a8ef1915998b
31.2505	1113.0058	38.6734	277.5931	0.4514	690.211	12.1452	973.474	768.0306	34.4027	11.4006	10003.4194	444.6242	5.8079	112.3674	15.3239	33.9012	13.5751	71.962	92.294	191.4983	16.6217	61.012	b0716049-9102-40d2-bf6b-04098cfc2ba1
32.755	875.9681	10.938	455.3818	4.9579	968.9195	29.6257	1932.7844	900.0383	61.8283	10.4578	7217.7985	614.7438	15.1149	52.8656	13.4524	31.926	35.2089	85.7203	120.7609	126.8797	0.5219	38.2066	66d6462f-5fe9-48ce-ba8b-0b470e1aefbe
0.78	146.6944	1.2738	141.8378	0.1484	425.7331	7.5212	13.7126	13.2567	23.8264	0.9963	38.0437	150.8259	6.7562	22.8511	1.6589	4.1462	1.0702	0.3683	14.4881	1.6947	0.6685	8.4339	bf03f2c2-98e8-4843-9449-ac21b2998b01
44.1748	1497.7816	31.6372	569.2067	140.0635	1011.5376	85.5093	2277.5229	1050.8756	96.6619	15.146	11323.538	584.403	12.7441	132.7399	13.9307	70.3821	56.0739	119.8599	82.2582	102.7493	47.3079	174.9145	86eb64f4-027e-4ac7-8d7c-55e8aadb1014
36.3718	1723.8901	42.8332	358.4795	180.7581	931.9369	28.2133	652.5109	69.2492	110.6166	5.4459	528.1021	372.4862	6.855	70.3171	30.0925	100.0504	1.5479	7.4896	77.4633	137.9659	2.236	28.3635	bb140b85-ab50-48ff-92e2-e8575b717cea
60.1313	1687.7784	34.411	340.5102	6.4417	674.7732	25.5635	1498.8161	272.5994	43.6608	14.8316	11175.8229	734.8644	11.3417	85.1042	41.0702	20.5358	81.8325	127.211	127.9642	297.4082	7.1046	74.7999	f8b3eb55-0a76-4f8c-bf8c-f99767c352fd
48.1043	1854.482	21.0993	503.1141	73.9644	623.7247	15.1548	907.362	401.1559	57.8616	9.7668	5813.6167	998.2545	12.3172	215.4432	38.9397	45.3207	52.0018	83.3344	140.3696	136.216	36.3608	143.3882	7343f7e6-bc2a-417a-b8e3-465d12ac9939
70.5281	1330.6564	29.9327	536.4636	40.3307	1960.2478	19.6108	2331.7407	1697.3378	145.1301	13.0407	16382.7709	601.2966	6.8517	297.0064	23.7538	41.3133	70.0868	235.2246	145.2217	175.9256	50.6353	50.8443	0398eb84-be87-4906-9e22-cb94494b54f6
29.0491	794.3177	23.253	337.3489	2.8964	821.9369	24.2741	1234.8071	313.3204	71.2195	4.9046	1839.3355	589.0839	4.04	78.7304	27.8159	63.0838	10.2383	25.5427	100.5426	54.24	3.4227	32.8386	cfde3042-a7a5-4931-88ae-d4f23dcee41c
